publish_date,province,city,price 
2019-11-20 08:40:06,河北省,桥西区,49.00
2019-11-20 08:40:06,天津市,滨海新区,48.00
2019-11-20 08:40:06,天津市,北辰区,46.00
2019-11-20 08:40:06,天津市,西青区,40.00
2019-11-20 08:40:06,天津市,东丽区,41.00
2019-11-20 08:40:06,北京市,丰台区,43.50
2019-11-20 08:40:06,北京市,朝阳区,38.50
2019-11-20 08:40:06,河南省,鲁山县,52.00
2019-11-20 08:40:06,河南省,宜阳县,30.00
2019-11-20 08:40:06,四川省,船山区,42.58
2019-11-20 08:40:06,河北省,双桥区,42.00
2019-11-20 08:40:06,山东省,垦利区,40.00
2019-11-20 08:40:06,山东省,莒南县,45.00
2019-11-20 08:40:06,四川省,中江县,44.00
2019-11-20 08:40:06,四川省,大竹县,35.00
2019-11-20 08:40:06,重庆市,涪陵区,50.00
2019-11-20 08:40:06,河南省,梁园区,42.00
2019-11-20 08:40:06,广东省,普宁市,48.00
2019-11-20 08:40:06,广西,博白县,36.00
2019-11-20 08:40:06,辽宁省,海城市,43.00
2019-11-20 08:40:06,甘肃省,古浪县,52.00
2019-11-20 08:40:06,山西省,祁县,49.00
2019-11-20 08:40:06,河南省,永城市,49.00
2019-11-16 08:40:05,辽宁省,凌海市,46.00
2019-11-14 08:40:06,河北省,新乐市,56.00
2019-11-14 08:40:06,河北省,晋州市,50.00
2019-11-14 08:40:06,新疆,奎屯市,50.00
2019-11-14 08:40:06,辽宁省,普兰店区,50.00
2019-11-14 08:40:06,河南省,平舆县,58.00
2019-11-14 08:40:06,新疆,昌吉市,38.00
2019-11-14 08:40:06,福建省,平和县,54.00
2019-11-14 08:40:06,吉林省,辉南县,30.00
2019-11-17 08:40:05,河北省,涞水县,48.00
2019-11-17 08:40:05,河北省,玉田县,42.00
2019-11-17 08:40:05,河南省,汤阴县,62.00
2019-11-17 08:40:05,山东省,龙口市,44.00
2019-11-17 08:40:05,河北省,晋州市,50.00
2019-11-17 08:40:05,内蒙古,敖汉旗区,31.00
2019-11-17 08:40:05,陕西省,丹凤县,40.00
2019-11-17 08:40:05,山东省,高密市,44.00
2019-11-17 08:40:05,河北省,大城县,35.00
2019-11-17 08:40:05,山东省,福山区,42.00
2019-11-17 08:40:05,山东省,章丘市,42.00
2019-11-17 08:40:05,福建省,仓山区,59.00
2019-11-17 08:40:05,河北省,新乐市,56.00
2019-11-17 08:40:05,河南省,辉县市,60.00
2019-11-17 08:40:05,新疆,巩留县,60.00
2019-11-17 08:40:05,山西省,壶关县,52.00
2019-11-17 08:40:05,广西,江南区,50.00
2019-11-17 08:40:05,吉林省,延吉市,38.40
2019-11-17 08:40:05,河南省,祥符区,55.00
2019-11-17 08:40:05,吉林省,辉南县,30.00
2019-11-17 08:40:05,河南省,平舆县,58.00
2019-11-17 08:40:05,河南省,长垣县,49.00
2019-11-17 08:40:05,山东省,梁山县,50.00
2019-11-17 08:40:05,山东省,单县,56.00
2019-11-17 08:40:05,山西省,屯留县,48.00
2019-11-17 08:40:05,江苏省,泗阳县,35.00
2019-11-17 08:40:05,甘肃省,凉州区,42.00
2019-11-17 08:40:05,河南省,郸城县,42.00
2019-11-17 08:40:05,四川省,犍为县,50.00
2019-11-18 08:40:04,河南省,确山县,40.00
2019-11-18 08:40:04,山东省,梁山县,50.00
2019-11-18 08:40:04,山东省,高密市,50.00
2019-11-18 08:40:04,湖北省,大冶市,35.00
2019-11-18 08:40:04,山东省,肥城市,42.00
2019-11-18 08:40:04,江苏省,东海县,55.00
2019-11-18 08:40:04,河南省,清丰县,44.00
2019-11-15 08:40:06,河南省,平舆县,58.00
2019-11-19 08:40:05,山东省,东平县,40.00
2019-11-19 08:40:05,甘肃省,肃州区,50.00
2019-11-19 08:40:05,山西省,壶关县,56.00
2019-11-19 08:40:05,河南省,祥符区,51.00
2019-11-19 08:40:05,山东省,陵城区,52.00
2019-11-19 08:40:05,贵州省,六枝特区,40.80
2019-11-19 08:40:05,广东省,普宁市,38.00
2019-11-19 08:40:05,河北省,新乐市,58.00
2019-11-19 08:40:05,山东省,章丘市,39.40
2019-11-19 08:40:05,安徽省,砀山县,52.00
2019-11-19 08:40:05,河南省,内乡县,44.00
2019-11-19 08:40:05,山东省,嘉祥县,52.00
2019-11-19 08:40:05,福建省,仓山区,58.00
2019-11-19 08:40:05,江苏省,东海县,52.00
2019-11-21 08:40:07,河南省,卧龙区,50.00
2019-11-21 08:40:07,河北省,昌黎县,52.00
2019-11-21 08:40:07,甘肃省,凉州区,42.00
2019-11-21 08:40:07,河南省,南乐县,38.50
2019-11-21 08:40:07,河南省,舞钢市,56.00
2019-11-21 08:40:07,山东省,邹城市,50.00
2019-11-21 08:40:07,山东省,龙口市,45.00
2019-11-21 08:40:07,河南省,浚县,50.00
2019-11-21 08:40:07,浙江省,桐庐县,35.00
2019-11-21 08:40:07,河南省,永城市,50.00
2019-11-21 08:40:07,江西省,袁州区,45.00
2019-11-21 08:40:07,辽宁省,黑山县,43.00
2019-11-21 08:40:07,湖北省,大冶市,41.00
2019-11-21 08:40:07,辽宁省,辽中区,50.00
2019-11-21 08:40:07,山东省,商河县,46.00
2019-11-21 08:40:07,黑龙江,尚志市,48.00
2019-11-21 08:40:07,山东省,高青县,40.00
2019-11-21 08:40:07,四川省,东坡区,56.00
2019-11-21 08:40:07,河南省,祥符区,50.00
2019-11-21 08:40:07,河南省,上蔡县,52.00
2019-11-21 08:40:07,山西省,芮城县,50.00
2019-11-21 08:40:07,山东省,冠县,46.00
2019-11-21 08:40:07,陕西省,丹凤县,40.00
2019-11-21 08:40:07,河北省,玉田县,44.00
2019-11-21 08:40:07,山西省,壶关县,41.00
2019-11-21 08:40:07,四川省,仁寿县,40.00
2019-11-21 08:40:07,山东省,昌邑市,48.00
2019-11-21 08:40:07,吉林省,延吉市,41.00
2019-11-21 08:40:07,新疆,奎屯市,40.00
2019-11-21 08:40:07,辽宁省,朝阳县,40.00
2019-11-21 08:40:07,山东省,东港区,42.00
2019-11-21 08:40:07,山东省,昌邑市,49.00
2019-11-21 08:40:07,内蒙古,敖汉旗区,34.00
2019-11-21 08:40:07,江苏省,贾汪区,40.00
2019-11-21 08:40:07,山东省,昌邑市,46.00
2019-11-21 08:40:07,河南省,尉氏县,50.00
2019-11-21 08:40:07,河南省,清丰县,48.00
2019-11-21 08:40:07,河北省,大城县,50.00
2019-11-21 08:40:07,黑龙江,海伦市,46.00
2019-11-21 08:40:07,黑龙江省,尚志市,50.00
2019-11-21 08:40:07,福建省,平和县,52.00
2019-11-21 08:40:07,山西省,壶关县,56.00
2019-11-21 08:40:07,辽宁省,阜新自治县,48.00
2019-11-21 08:40:07,山东省,高密市,40.00
2019-11-20 08:40:06,安徽省,阜南县,40.00
2019-11-22 08:40:07,山东省,济阳县,48.00
2019-11-22 08:40:07,四川省,雁江区,45.00
2019-11-22 08:40:07,河北省,藁城区,40.00
2019-11-22 08:40:07,山东省,滕州市,50.00
2019-11-16 08:40:05,江西省,袁州区,55.00
2019-11-16 08:40:05,河南省,新华区,41.00
2019-11-16 08:40:05,河南省,舞钢市,58.00
2019-11-16 08:40:05,河北省,卢龙县,50.00
2019-11-16 08:40:05,山东省,任城区,45.00
2019-11-16 08:40:05,河南省,西平县,48.80
2019-11-16 08:40:05,湖北省,大冶市,41.00
2019-11-16 08:40:05,山东省,冠县,52.00
2019-11-16 08:40:05,吉林省,延吉市,50.00
2019-11-16 08:40:05,河南省,遂平县,46.00
2019-11-16 08:40:05,江苏省,贾汪区,40.00
2019-11-16 08:40:05,辽宁省,庄河市,36.00
2019-11-16 08:40:05,河北省,定兴县,39.00
2019-11-16 08:40:05,山东省,莱阳市,46.00
2019-11-16 08:40:05,山东省,淄川区,49.00
2019-11-16 08:40:05,山东省,梁山县,50.00
2019-11-16 08:40:05,山东省,诸城市,52.00
2019-11-16 08:40:05,辽宁省,黑山县,43.00
2019-11-16 08:40:05,河南省,郸城县,42.00
2019-11-16 08:40:05,辽宁省,阜新自治县,44.00
2019-11-16 08:40:05,四川省,东坡区,46.00
2019-11-16 08:40:05,四川省,东坡区,56.00
2019-11-16 08:40:05,山西省,交城县,52.00
2019-11-16 08:40:05,河南省,永城市,50.00
2019-11-16 08:40:05,吉林省,舒兰市,50.00
2019-11-16 08:40:05,河北省,威县,47.00
2019-11-16 08:40:05,内蒙古,敖汉旗区,38.00
2019-11-16 08:40:05,河北省,顺平县,54.00
2019-11-16 08:40:05,河北省,大城县,45.00
2019-11-16 08:40:05,辽宁省,凤城市,46.00
2019-11-16 08:40:05,浙江省,北仑区,42.00
2019-11-16 08:40:05,吉林省,延吉市,41.00
2019-11-16 08:40:05,山东省,莒南县,46.00
2019-11-16 08:40:05,广西,江南区,50.00
2019-11-16 08:40:05,山东省,昌邑市,49.00
2019-11-16 08:40:05,山东省,高青县,42.00
2019-11-16 08:40:05,河南省,平舆县,58.00
2019-11-16 08:40:05,山东省,龙口市,47.00
2019-11-16 08:40:05,山东省,新泰市,50.00
2019-11-16 08:40:05,河南省,南乐县,45.00
2019-11-16 08:40:05,吉林省,长岭县,38.00
2019-11-18 08:40:04,河南省,舞钢市,56.00
2019-11-18 08:40:04,河南省,内乡县,50.00
2019-11-18 08:40:04,河南省,永城市,50.00
2019-11-18 08:40:04,山东省,乐陵市,44.00
2019-11-18 08:40:04,山东省,庆云县,56.00
2019-11-18 08:40:04,山东省,阳谷县,48.00
2019-11-18 08:40:04,山东省,昌邑市,42.00
2019-11-18 08:40:04,山东省,环翠区,42.00
2019-11-18 08:40:04,河南省,卧龙区,60.00
2019-11-18 08:40:04,山东省,淄川区,46.00
2019-11-18 08:40:04,河北省,灵寿县,39.00
2019-11-18 08:40:04,山西省,方山县,50.00
2019-11-18 08:40:04,辽宁省,朝阳县,50.00
2019-11-18 08:40:04,河南省,社旗县,44.00
2019-11-18 08:40:04,浙江省,象山县,50.00
2019-11-18 08:40:04,陕西省,富平县,56.00
2019-11-19 08:40:05,陕西省,丹凤县,36.40
2019-11-19 08:40:05,宁夏,原州区,36.00
2019-11-19 08:40:05,江苏省,灌云县,55.00
2019-11-15 08:40:06,内蒙古,敖汉旗区,46.00
2019-11-15 08:40:06,河南省,泌阳县,50.00
2019-11-15 08:40:06,河南省,郸城县,44.00
2019-11-15 08:40:06,河南省,南乐县,42.00
2019-11-15 08:40:06,四川省,犍为县,52.00
2019-11-15 08:40:06,吉林省,辉南县,30.00
2019-11-15 08:40:06,陕西省,临潼区,49.00
2019-11-21 08:40:07,山西省,交城县,44.00
2019-11-21 08:40:07,吉林省,舒兰市,50.00
2019-11-21 08:40:07,辽宁省,庄河市,37.00
2019-11-21 08:40:07,河北省,涞水县,48.00
2019-11-21 08:40:07,山西省,长治县,56.00
2019-11-21 08:40:07,吉林省,长岭县,38.00
2019-11-21 08:40:07,河南省,内乡县,42.00
2019-11-21 08:40:07,河南省,汝南县,58.90
2019-11-21 08:40:07,河南省,确山县,45.00
2019-11-21 08:40:07,吉林省,长岭县,38.00
2019-11-21 08:40:07,陕西省,大荔县,46.00
2019-11-21 08:40:07,河南省,舞钢市,50.00
2019-11-21 08:40:07,甘肃省,肃州区,50.00
2019-11-21 08:40:07,河南省,泌阳县,48.00
2019-11-21 08:40:07,河北省,新乐市,56.00
2019-11-21 08:40:07,四川省,中江县,40.80
2019-11-21 08:40:07,河南省,平舆县,58.00
2019-11-21 08:40:07,山东省,章丘市,43.00
2019-11-21 08:40:07,河南省,西华县,39.00
2019-11-21 08:40:07,河南省,郸城县,39.00
2019-11-21 08:40:07,四川省,中江县,43.00
2019-11-21 08:40:07,江苏省,滨海县,30.00
2019-11-21 08:40:07,江苏省,东海县,56.00
2019-11-21 08:40:07,江苏省,东海县,52.00
2019-11-20 08:40:06,河南省,登封市,44.00
2019-11-20 08:40:06,广东省,廉江市,52.00
2019-11-20 08:40:06,河北省,威县,50.00
2019-11-20 08:40:06,辽宁省,新民市,44.00
2019-11-20 08:40:06,山东省,历城区,32.00
2019-11-20 08:40:06,河北省,辛集市,50.00
2019-11-20 08:40:06,河北省,威县,44.00
2019-11-22 08:40:07,四川省,昭化区,40.00
2019-11-16 08:40:05,山东省,沂水县,52.00
2019-11-16 08:40:05,吉林省,长岭县,36.00
2019-11-16 08:40:05,河北省,桥东区,42.00
2019-11-16 08:40:05,山东省,胶州市,40.00
2019-11-16 08:40:05,山东省,章丘市,41.00
2019-11-16 08:40:05,山东省,诸城市,42.00
2019-11-16 08:40:05,河南省,内乡县,47.20
2019-11-16 08:40:05,山东省,高密市,44.00
2019-11-16 08:40:05,河北省,玉田县,43.00
2019-11-16 08:40:05,河南省,上蔡县,58.00
2019-11-16 08:40:05,山东省,莒南县,42.00
2019-11-16 08:40:05,陕西省,丹凤县,43.00
2019-11-16 08:40:05,山东省,诸城市,56.00
2019-11-18 08:40:04,河北省,玉田县,45.00
2019-11-18 08:40:04,新疆,奎屯市,48.00
2019-11-18 08:40:04,河北省,藁城区,44.00
2019-11-18 08:40:04,河北省,定兴县,40.00
2019-11-18 08:40:04,山东省,冠县,46.00
2019-11-18 08:40:04,河北省,辛集市,39.00
2019-11-18 08:40:04,山西省,壶关县,53.00
2019-11-18 08:40:04,山东省,东港区,44.00
2019-11-18 08:40:04,江西省,袁州区,54.00
2019-11-18 08:40:04,山东省,阳信县,40.00
2019-11-18 08:40:04,河南省,宜阳县,46.00
2019-11-18 08:40:04,天津市,武清区,42.00
2019-11-18 08:40:04,四川省,东坡区,56.00
2019-11-18 08:40:04,河北省,大城县,55.00
2019-11-18 08:40:04,黑龙江,尚志市,56.00
2019-11-18 08:40:04,山东省,高青县,36.00
2019-11-18 08:40:04,陕西省,丹凤县,37.00
2019-11-18 08:40:04,吉林省,舒兰市,50.00
2019-11-18 08:40:04,河北省,桥东区,42.00
2019-11-18 08:40:04,甘肃省,凉州区,52.00
2019-11-18 08:40:04,吉林省,长岭县,36.00
2019-11-18 08:40:04,山东省,章丘市,41.00
2019-11-18 08:40:04,河北省,新乐市,58.00
2019-11-18 08:40:04,山东省,章丘市,40.00
2019-11-18 08:40:04,浙江省,余杭区,40.00
2019-11-18 08:40:04,湖南省,安化县,58.00
2019-11-18 08:40:04,山东省,兰山区,39.00
2019-11-18 08:40:04,河南省,内乡县,45.00
2019-11-18 08:40:04,山西省,长治县,52.00
2019-11-18 08:40:04,山东省,莒县,45.00
2019-11-18 08:40:04,安徽省,砀山县,56.00
2019-11-18 08:40:04,河南省,平舆县,54.00
2019-11-18 08:40:04,江苏省,东海县,54.00
2019-11-18 08:40:04,新疆,库尔勒市,33.00
2019-11-18 08:40:04,山东省,东港区,48.00
2019-11-18 08:40:04,河北省,沧县,50.00
2019-11-18 08:40:04,云南省,江川区,42.00
2019-11-18 08:40:04,辽宁省,阜新自治县,42.00
2019-11-20 08:40:06,广西,博白县,40.00
2019-11-22 08:40:07,新疆,奎屯市,45.00
2019-11-22 08:40:07,山东省,滕州市,50.00
2019-11-22 08:40:07,新疆,石河子市,37.00
2019-11-22 08:40:07,江苏省,江宁区,42.00
2019-11-22 08:40:07,湖南省,衡南县,58.00
2019-11-22 08:40:07,河南省,清丰县,48.00
2019-11-22 08:40:07,河南省,淮阳县,42.00
2019-11-22 08:40:07,河北省,抚宁县,45.00
2019-11-22 08:40:07,新疆,米东区,48.00
2019-11-22 08:40:07,河北省,平乡县,46.00
2019-11-22 08:40:07,山东省,临朐县,50.00
2019-11-22 08:40:07,山东省,郯城县,50.00
2019-11-22 08:40:07,河南省,舞钢市,50.00
2019-11-22 08:40:07,辽宁省,凌海市,46.00
2019-11-22 08:40:07,山东省,郓城县,40.00
2019-11-22 08:40:07,山西省,壶关县,53.00
2019-11-22 08:40:07,山东省,乐陵市,48.00
2019-11-22 08:40:07,福建省,永春县,48.00
2019-11-22 08:40:07,河北省,沧县,40.00
2019-11-22 08:40:07,甘肃省,凉州区,42.00
2019-11-22 08:40:07,河北省,黄骅市,36.00
2019-11-22 08:40:07,山东省,昌邑市,47.00
2019-11-22 08:40:07,山东省,阳谷县,50.00
2019-11-22 08:40:07,山西省,长治县,56.00
2019-11-22 08:40:07,山西省,城区,39.00
2019-11-22 08:40:07,河南省,襄城县,38.00
2019-11-22 08:40:07,甘肃省,凉州区,42.00
2019-11-22 08:40:07,河北省,定兴县,38.00
2019-11-22 08:40:07,河北省,新乐市,56.00
2019-11-22 08:40:07,吉林省,蛟河市,48.00
2019-11-22 08:40:07,山东省,章丘市,43.00
2019-11-22 08:40:07,山东省,平度市,42.00
2019-11-22 08:40:07,辽宁省,黑山县,43.00
2019-11-22 08:40:07,吉林省,梨树县,36.00
2019-11-22 08:40:07,河南省,舞钢市,56.00
2019-11-22 08:40:07,河南省,永城市,50.00
2019-11-22 08:40:07,河北省,南和县,46.00
2019-11-22 08:40:07,山东省,商河县,46.00
2019-11-22 08:40:07,江西省,袁州区,54.00
2019-11-22 08:40:07,湖北省,大冶市,40.00
2019-11-22 08:40:07,天津市,宁河区,34.68
2019-11-16 08:40:05,陕西省,丹凤县,43.00
2019-11-16 08:40:05,北京市,西城区,34.00
2019-11-16 08:40:05,甘肃省,肃州区,50.00
2019-11-16 08:40:05,安徽省,砀山县,56.00
2019-11-16 08:40:05,山西省,壶关县,52.00
2019-11-16 08:40:05,河北省,藁城区,40.00
2019-11-16 08:40:05,山西省,芮城县,50.00
2019-11-16 08:40:05,江苏省,东海县,53.00
2019-11-16 08:40:05,河北省,新乐市,56.00
2019-11-16 08:40:05,辽宁省,昌图县,56.00
2019-11-16 08:40:05,新疆,巩留县,60.00
2019-11-16 08:40:05,山西省,柳林县,58.00
2019-11-18 08:40:04,河北省,安国市,40.00
2019-11-18 08:40:04,辽宁省,庄河市,38.00
2019-11-18 08:40:04,福建省,平和县,54.00
2019-11-20 08:40:06,云南省,鹤庆县,40.00
2019-11-20 08:40:06,广西,博白县,40.00
2019-11-20 08:40:06,福建省,新罗区,42.00
2019-11-20 08:40:06,山东省,诸城市,40.00
2019-11-20 08:40:06,湖南省,浏阳市,46.00
2019-11-20 08:40:06,山东省,平度市,45.00
2019-11-20 08:40:06,江苏省,泰兴市,45.00
2019-11-20 08:40:06,河南省,宁陵县,42.00
2019-11-20 08:40:06,天津市,蓟州区,40.00
2019-11-20 08:40:06,山东省,商河县,48.00
2019-11-20 08:40:06,江西省,万载县,58.00
2019-11-20 08:40:06,山东省,台儿庄区,45.00
2019-11-20 08:40:06,湖北省,武穴市,44.00
2019-11-20 08:40:06,山东省,牡丹区,40.00
2019-11-22 08:40:07,山东省,鱼台县,50.00
2019-11-22 08:40:07,黑龙江省,尚志市,48.80
2019-11-22 08:40:07,山西省,交城县,50.00
2019-11-22 08:40:07,山东省,新泰市,38.00
2019-11-22 08:40:07,山西省,忻府区,46.00
2019-11-22 08:40:07,河北省,玉田县,45.00
2019-11-22 08:40:07,河北省,赵县,50.00
2019-11-22 08:40:07,四川省,仁寿县,45.00
2019-11-22 08:40:07,甘肃省,西峰区,45.00
2019-11-22 08:40:07,四川省,东坡区,56.00
2019-11-22 08:40:07,河北省,行唐县,56.00
2019-11-22 08:40:07,天津市,武清区,42.00
2019-11-22 08:40:07,吉林省,延吉市,40.00
2019-11-26 08:40:06,四川省,犍为县,50.00
2019-11-26 08:40:06,河北省,藁城区,39.50
2019-11-26 08:40:06,新疆,奎屯市,45.00
2019-11-26 08:40:06,山东省,高青县,44.00
2019-11-26 08:40:06,山东省,坊子区,43.00
2019-11-26 08:40:06,山东省,邹城市,35.00
2019-11-26 08:40:06,山西省,方山县,50.00
2019-11-26 08:40:06,吉林省,德惠市,40.00
2019-11-26 08:40:06,广东省,龙岗区,46.40
2019-11-26 08:40:06,重庆市,合川区,47.00
2019-11-26 08:40:06,贵州省,水城县,64.00
2019-11-26 08:40:06,河南省,文峰区,66.00
2019-11-26 08:40:06,湖北省,大冶市,36.00
2019-11-26 08:40:06,山东省,高密市,41.00
2019-11-26 08:40:06,新疆,米东区,45.00
2019-11-26 08:40:06,山西省,壶关县,53.00
2019-11-26 08:40:06,河北省,定兴县,38.00
2019-11-26 08:40:06,河北省,临城县,52.00
2019-11-26 08:40:06,山东省,龙口市,43.00
2019-11-26 08:40:06,河南省,湖滨区,42.00
2019-11-26 08:40:06,河南省,舞钢市,52.00
2019-11-26 08:40:06,四川省,东坡区,52.00
2019-11-26 08:40:06,河南省,淮阳县,42.00
2019-11-26 08:40:06,辽宁省,凌海市,39.50
2019-11-26 08:40:06,河北省,平乡县,44.00
2019-11-26 08:40:06,山东省,郓城县,40.00
2019-11-25 08:40:10,河南省,唐河县,44.80
2019-11-25 08:40:10,湖南省,安化县,58.00
2019-11-25 08:40:10,山东省,坊子区,43.00
2019-11-25 08:40:10,新疆,奎屯市,45.00
2019-11-25 08:40:10,山东省,平度市,40.00
2019-11-25 08:40:10,山西省,阳高县,38.00
2019-11-25 08:40:10,山东省,邹城市,38.00
2019-11-25 08:40:10,新疆,奎屯市,43.00
2019-11-25 08:40:10,黑龙江,尚志市,48.00
2019-11-25 08:40:10,河北省,桥东区,40.00
2019-11-23 08:40:05,山东省,滕州市,50.00
2019-11-23 08:40:05,黑龙江,尚志市,48.00
2019-11-23 08:40:05,山东省,滕州市,50.00
2019-11-23 08:40:05,山西省,城区,38.00
2019-11-23 08:40:05,山西省,祁县,44.00
2019-11-23 08:40:05,山东省,淄川区,45.00
2019-11-23 08:40:05,山西省,郊区,40.00
2019-11-23 08:40:05,山东省,东平县,50.00
2019-11-23 08:40:05,黑龙江,海伦市,44.00
2019-11-23 08:40:05,辽宁省,凌海市,46.00
2019-11-23 08:40:05,云南省,祥云县,53.00
2019-11-23 08:40:05,山东省,郓城县,41.00
2019-11-23 08:40:05,江苏省,东海县,50.00
2019-11-23 08:40:05,陕西省,丹凤县,50.00
2019-11-23 08:40:05,新疆,米东区,46.00
2019-11-23 08:40:05,黑龙江,嫩江县,52.00
2019-11-23 08:40:05,河南省,襄城县,36.00
2019-11-23 08:40:05,山东省,郯城县,50.00
2019-11-23 08:40:05,河北省,平乡县,44.00
2019-11-23 08:40:05,甘肃省,凉州区,42.00
2019-11-23 08:40:05,福建省,仓山区,70.00
2019-11-23 08:40:05,甘肃省,凉州区,41.00
2019-11-23 08:40:05,山西省,长治县,56.00
2019-11-23 08:40:05,浙江省,新昌县,54.00
2019-11-23 08:40:05,吉林省,长岭县,38.00
2019-11-23 08:40:05,山东省,龙口市,44.00
2019-11-23 08:40:05,河北省,桥东区,36.00
2019-11-23 08:40:05,河南省,太康县,50.00
2019-11-23 08:40:05,四川省,东坡区,56.00
2019-11-23 08:40:05,黑龙江,双城市,30.00
2019-11-23 08:40:05,辽宁省,黑山县,43.00
2019-11-23 08:40:05,河南省,永城市,50.00
2019-11-23 08:40:05,广东省,英德市,50.00
2019-11-27 08:40:06,新疆,奎屯市,42.00
2019-11-27 08:40:06,河北省,丰润区,42.00
2019-11-27 08:40:06,山东省,任城区,43.00
2019-11-27 08:40:06,河北省,藁城区,38.00
2019-11-27 08:40:06,重庆市,合川区,47.00
2019-11-27 08:40:06,湖北省,孝南区,42.00
2019-11-27 08:40:06,河北省,迁安市,44.00
2019-11-24 08:40:07,四川省,犍为县,50.00
2019-11-24 08:40:07,山西省,黎城县,46.00
2019-11-24 08:40:07,山西省,阳高县,48.00
2019-11-24 08:40:07,山东省,章丘市,45.00
2019-11-24 08:40:07,河南省,洛宁县,52.00
2019-11-24 08:40:07,四川省,雁江区,47.00
2019-11-24 08:40:07,山西省,郊区,41.00
2019-11-24 08:40:07,河南省,潢川县,42.70
2019-11-24 08:40:07,山东省,高密市,50.00
2019-11-24 08:40:07,河南省,文峰区,65.00
2019-11-24 08:40:07,四川省,东兴区,47.00
2019-11-24 08:40:07,山东省,临朐县,58.00
2019-11-24 08:40:07,山西省,柳林县,50.00
2019-11-24 08:40:07,河北省,大城县,50.00
2019-11-24 08:40:07,山东省,龙口市,44.00
2019-11-24 08:40:07,山东省,历城区,32.00
2019-11-24 08:40:07,陕西省,大荔县,46.00
2019-11-24 08:40:07,山东省,临淄区,44.00
2019-11-24 08:40:07,河南省,宜阳县,48.00
2019-11-24 08:40:07,新疆,米东区,46.00
2019-11-24 08:40:07,山东省,淄川区,45.00
2019-11-24 08:40:07,浙江省,新昌县,54.00
2019-11-24 08:40:07,山东省,淄川区,43.00
2019-11-24 08:40:07,广东省,梅县区,52.00
2019-11-24 08:40:07,新疆,奎屯市,45.00
2019-11-24 08:40:07,山西省,壶关县,53.00
2019-11-24 08:40:07,河北省,藁城区,41.50
2019-11-24 08:40:07,河北省,广阳区,44.00
2019-11-24 08:40:07,天津市,宁河区,32.66
2019-11-24 08:40:07,河北省,定兴县,39.00
2019-11-24 08:40:07,山西省,忻府区,40.00
2019-11-24 08:40:07,内蒙古,宁城县,40.00
2019-11-20 08:40:06,四川省,中江县,44.00
2019-11-20 08:40:06,广东省,福田区,40.00
2019-11-20 08:40:06,黑龙江,嫩江县,52.00
2019-11-20 08:40:06,山西省,陵川县,45.00
2019-11-20 08:40:06,河南省,睢县,50.00
2019-11-20 08:40:06,山西省,襄汾县,50.00
2019-11-20 08:40:06,湖北省,红安县,50.00
2019-11-20 08:40:06,重庆市,九龙坡区,50.00
2019-11-20 08:40:06,湖北省,巴东县,46.00
2019-11-20 08:40:06,山东省,禹城市,48.00
2019-11-20 08:40:06,河南省,金水区,43.00
2019-11-20 08:40:06,江苏省,泰兴市,45.00
2019-11-20 08:40:06,河南省,沈丘县,65.00
2019-11-28 08:40:06,四川省,雁江区,46.60
2019-11-28 08:40:06,山西省,郊区,40.00
2019-11-28 08:40:06,黑龙江省,尚志市,48.00
2019-11-28 08:40:06,河南省,柘城县,50.00
2019-11-28 08:40:06,山东省,任城区,42.00
2019-11-28 08:40:06,河北省,沧县,40.00
2019-11-28 08:40:06,云南省,祥云县,38.00
2019-11-28 08:40:06,北京市,西城区,40.00
2019-11-28 08:40:06,山东省,平度市,40.00
2019-11-28 08:40:06,河南省,湖滨区,40.00
2019-11-28 08:40:06,河南省,延津县,46.00
2019-11-28 08:40:06,湖北省,大冶市,34.00
2019-11-28 08:40:06,陕西省,商州区,47.00
2019-11-28 08:40:06,四川省,昭化区,45.00
2019-11-28 08:40:06,河南省,潢川县,31.00
2019-11-28 08:40:06,河北省,平乡县,42.00
2019-11-28 08:40:06,新疆,米东区,45.00
2019-11-28 08:40:06,甘肃省,凉州区,42.00
2019-11-28 08:40:06,江苏省,睢宁县,50.00
2019-11-28 08:40:06,山东省,昌邑市,43.00
2019-11-28 08:40:06,山东省,诸城市,42.00
2019-11-28 08:40:06,山东省,郯城县,50.00
2019-11-28 08:40:06,河北省,武安市,50.00
2019-11-28 08:40:06,山东省,冠县,50.00
2019-11-28 08:40:06,新疆,奎屯市,45.00
2019-11-28 08:40:06,河南省,卧龙区,50.00
2019-11-22 08:40:07,山西省,壶关县,56.00
2019-11-26 08:40:06,山东省,诸城市,55.00
2019-11-26 08:40:06,黑龙江,梨树区,42.00
2019-11-26 08:40:06,山西省,壶关县,56.00
2019-11-26 08:40:06,河北省,玉田县,45.00
2019-11-26 08:40:06,山东省,淄川区,44.00
2019-11-26 08:40:06,山东省,嘉祥县,37.00
2019-11-26 08:40:06,山东省,临朐县,54.00
2019-11-26 08:40:06,河南省,永城市,50.00
2019-11-26 08:40:06,山西省,长治县,54.00
2019-11-26 08:40:06,四川省,昭化区,42.00
2019-11-26 08:40:06,江西省,袁州区,52.00
2019-11-26 08:40:06,山东省,新泰市,50.00
2019-11-26 08:40:06,甘肃省,泾川县,40.00
2019-11-25 08:40:10,河北省,大城县,50.00
2019-11-25 08:40:10,河南省,舞钢市,52.00
2019-11-25 08:40:10,河北省,涞水县,45.00
2019-11-25 08:40:10,四川省,东坡区,46.00
